date,region,min,max
14-Mar-20,India_Andaman and Nicobar Islands,23.8,29.4
15-Mar-20,India_Andaman and Nicobar Islands,24,34.2
16-Mar-20,India_Andaman and Nicobar Islands,26,31.4
17-Mar-20,India_Andaman and Nicobar Islands,26.8,30.8
18-Mar-20,India_Andaman and Nicobar Islands,25.2,32.8
19-Mar-20,India_Andaman and Nicobar Islands,23.6,32.7
20-Mar-20,India_Andaman and Nicobar Islands,23.4,31.2
21-Mar-20,India_Andaman and Nicobar Islands,23.4,31.1
22-Mar-20,India_Andaman and Nicobar Islands,23.8,30.8
23-Mar-20,India_Andaman and Nicobar Islands,23.5,31.5
24-Mar-20,India_Andaman and Nicobar Islands,22.6,31
25-Mar-20,India_Andaman and Nicobar Islands,24.2,32.5
26-Mar-20,India_Andaman and Nicobar Islands,22.8,31.6
27-Mar-20,India_Andaman and Nicobar Islands,24.2,32.2
28-Mar-20,India_Andaman and Nicobar Islands,23.3,31.8
29-Mar-20,India_Andaman and Nicobar Islands,23.7,30.8
30-Mar-20,India_Andaman and Nicobar Islands,23.4,31.2
31-Mar-20,India_Andaman and Nicobar Islands,24.3,31.4
01-Apr-20,India_Andaman and Nicobar Islands,24.6,30.8
02-Apr-20,India_Andaman and Nicobar Islands,23.9,31.4
03-Apr-20,India_Andaman and Nicobar Islands,25.2,31.2
04-Apr-20,India_Andaman and Nicobar Islands,24.7,31.8
05-Apr-20,India_Andaman and Nicobar Islands,24.9,33.4
06-Apr-20,India_Andaman and Nicobar Islands,25.2,32.7
07-Apr-20,India_Andaman and Nicobar Islands,25.6,33.4
08-Apr-20,India_Andaman and Nicobar Islands,25.3,32.4
09-Apr-20,India_Andaman and Nicobar Islands,26.4,31.4
10-Apr-20,India_Andaman and Nicobar Islands,24.7,32.1
11-Apr-20,India_Andaman and Nicobar Islands,25.5,31.6
12-Apr-20,India_Andaman and Nicobar Islands,26.8,32.2
13-Apr-20,India_Andaman and Nicobar Islands,25.7,32
14-Apr-20,India_Andaman and Nicobar Islands,27,31.4
15-Apr-20,India_Andaman and Nicobar Islands,25.4,32.6
16-Apr-20,India_Andaman and Nicobar Islands,25.2,31.6
17-Apr-20,India_Andaman and Nicobar Islands,24.8,31.8
18-Apr-20,India_Andaman and Nicobar Islands,25.4,32.2
19-Apr-20,India_Andaman and Nicobar Islands,26.8,33.2
20-Apr-20,India_Andaman and Nicobar Islands,28.1,32.4
21-Apr-20,India_Andaman and Nicobar Islands,28.6,33.5
22-Apr-20,India_Andaman and Nicobar Islands,27,32
23-Apr-20,India_Andaman and Nicobar Islands,26.4,32.9
24-Apr-20,India_Andaman and Nicobar Islands,26.5,33.2
25-Apr-20,India_Andaman and Nicobar Islands,27,32
26-Apr-20,India_Andaman and Nicobar Islands,26.8,32.9
27-Apr-20,India_Andaman and Nicobar Islands,27.9,31.8
28-Apr-20,India_Andaman and Nicobar Islands,27.5,32.9
29-Apr-20,India_Andaman and Nicobar Islands,25.2,31.8
30-Apr-20,India_Andaman and Nicobar Islands,25.8,32.2
01-May-20,India_Andaman and Nicobar Islands,25.8,33.9
02-May-20,India_Andaman and Nicobar Islands,25.6,32.2
03-May-20,India_Andaman and Nicobar Islands,25.7,31.6
04-May-20,India_Andaman and Nicobar Islands,28.3,32.6
05-May-20,India_Andaman and Nicobar Islands,26.7,33.3
06-May-20,India_Andaman and Nicobar Islands,26.8,32.2
07-May-20,India_Andaman and Nicobar Islands,27,34
08-May-20,India_Andaman and Nicobar Islands,26,32.4
09-May-20,India_Andaman and Nicobar Islands,26.4,33.9
10-May-20,India_Andaman and Nicobar Islands,25.2,32.2
11-May-20,India_Andaman and Nicobar Islands,25,32.8
12-May-20,India_Andaman and Nicobar Islands,24.2,32.7
13-May-20,India_Andaman and Nicobar Islands,24.3,32.2
14-May-20,India_Andaman and Nicobar Islands,25.7,29.2
15-May-20,India_Andaman and Nicobar Islands,26.6,31
16-May-20,India_Andaman and Nicobar Islands,27.2,31.6
17-May-20,India_Andaman and Nicobar Islands,27.5,30.4
18-May-20,India_Andaman and Nicobar Islands,27,30.4
19-May-20,India_Andaman and Nicobar Islands,25.4,31.2
20-May-20,India_Andaman and Nicobar Islands,25.2,31
21-May-20,India_Andaman and Nicobar Islands,28.2,30.8
22-May-20,India_Andaman and Nicobar Islands,27.2,32.6
23-May-20,India_Andaman and Nicobar Islands,26.4,32.5
24-May-20,India_Andaman and Nicobar Islands,25.4,31
25-May-20,India_Andaman and Nicobar Islands,26.8,32.7
26-May-20,India_Andaman and Nicobar Islands,26.5,32
27-May-20,India_Andaman and Nicobar Islands,26.5,30.8
28-May-20,India_Andaman and Nicobar Islands,27.2,32.7
29-May-20,India_Andaman and Nicobar Islands,24.8,26.9
30-May-20,India_Andaman and Nicobar Islands,24.6,27
31-May-20,India_Andaman and Nicobar Islands,23.9,31.1
01-Jun-20,India_Andaman and Nicobar Islands,25.2,31.8
02-Jun-20,India_Andaman and Nicobar Islands,25.4,30
03-Jun-20,India_Andaman and Nicobar Islands,25.4,30
04-Jun-20,India_Andaman and Nicobar Islands,24.7,27.2
05-Jun-20,India_Andaman and Nicobar Islands,23.6,28.2
06-Jun-20,India_Andaman and Nicobar Islands,23.3,26.2
07-Jun-20,India_Andaman and Nicobar Islands,23.1,26.5
08-Jun-20,India_Andaman and Nicobar Islands,24,28.6
09-Jun-20,India_Andaman and Nicobar Islands,23.6,30
10-Jun-20,India_Andaman and Nicobar Islands,23.5,29.8
11-Jun-20,India_Andaman and Nicobar Islands,25.4,30.2
12-Jun-20,India_Andaman and Nicobar Islands,25,31.2
13-Jun-20,India_Andaman and Nicobar Islands,24.4,31.4
14-Jun-20,India_Andaman and Nicobar Islands,25.6,31.7
15-Jun-20,India_Andaman and Nicobar Islands,27.1,30
16-Jun-20,India_Andaman and Nicobar Islands,26.2,29.1
17-Jun-20,India_Andaman and Nicobar Islands,26.6,29.6
14-Mar-20,India_Andhra Pradesh,19,35.2
15-Mar-20,India_Andhra Pradesh,20,33
16-Mar-20,India_Andhra Pradesh,20,33
17-Mar-20,India_Andhra Pradesh,19,32
18-Mar-20,India_Andhra Pradesh,18,37.6
19-Mar-20,India_Andhra Pradesh,19,34
20-Mar-20,India_Andhra Pradesh,22,30
21-Mar-20,India_Andhra Pradesh,21,37.2
22-Mar-20,India_Andhra Pradesh,22,35.8
23-Mar-20,India_Andhra Pradesh,22,32
24-Mar-20,India_Andhra Pradesh,21,36.8
25-Mar-20,India_Andhra Pradesh,20,32
26-Mar-20,India_Andhra Pradesh,19,34.1
27-Mar-20,India_Andhra Pradesh,19,32
28-Mar-20,India_Andhra Pradesh,17,34
29-Mar-20,India_Andhra Pradesh,17,39.2
30-Mar-20,India_Andhra Pradesh,18,39.2
31-Mar-20,India_Andhra Pradesh,17,34
01-Apr-20,India_Andhra Pradesh,18,34
02-Apr-20,India_Andhra Pradesh,19,39.4
03-Apr-20,India_Andhra Pradesh,21,34
04-Apr-20,India_Andhra Pradesh,21,34
05-Apr-20,India_Andhra Pradesh,22,34
06-Apr-20,India_Andhra Pradesh,22,33
07-Apr-20,India_Andhra Pradesh,20,30.8
08-Apr-20,India_Andhra Pradesh,20,36.5
09-Apr-20,India_Andhra Pradesh,20,34
10-Apr-20,India_Andhra Pradesh,20,33.1
11-Apr-20,India_Andhra Pradesh,21,37.2
12-Apr-20,India_Andhra Pradesh,19,38.6
13-Apr-20,India_Andhra Pradesh,19,39.8
14-Apr-20,India_Andhra Pradesh,18,35
15-Apr-20,India_Andhra Pradesh,17,39.8
16-Apr-20,India_Andhra Pradesh,21,39.4
17-Apr-20,India_Andhra Pradesh,20,41.2
18-Apr-20,India_Andhra Pradesh,23,39.8
19-Apr-20,India_Andhra Pradesh,23,38.2
20-Apr-20,India_Andhra Pradesh,22,34
21-Apr-20,India_Andhra Pradesh,21,34
22-Apr-20,India_Andhra Pradesh,22,40.2
23-Apr-20,India_Andhra Pradesh,24,40.8
24-Apr-20,India_Andhra Pradesh,20,38.2
25-Apr-20,India_Andhra Pradesh,23,41.6
26-Apr-20,India_Andhra Pradesh,22,40.4
27-Apr-20,India_Andhra Pradesh,22,40.8
28-Apr-20,India_Andhra Pradesh,23,40.6
29-Apr-20,India_Andhra Pradesh,20,34.2
30-Apr-20,India_Andhra Pradesh,21,40.2
01-May-20,India_Andhra Pradesh,22,33.2
02-May-20,India_Andhra Pradesh,24,39.8
03-May-20,India_Andhra Pradesh,22,40.8
04-May-20,India_Andhra Pradesh,23,34.4
05-May-20,India_Andhra Pradesh,24,41.4
06-May-20,India_Andhra Pradesh,24,41.2
07-May-20,India_Andhra Pradesh,23,37.6
08-May-20,India_Andhra Pradesh,23,33
09-May-20,India_Andhra Pradesh,23,40.8
10-May-20,India_Andhra Pradesh,23,35
11-May-20,India_Andhra Pradesh,23,38.6
12-May-20,India_Andhra Pradesh,22,32
13-May-20,India_Andhra Pradesh,22,40.2
14-May-20,India_Andhra Pradesh,23,40.6
15-May-20,India_Andhra Pradesh,23,36
16-May-20,India_Andhra Pradesh,23,38
17-May-20,India_Andhra Pradesh,24,36.8
18-May-20,India_Andhra Pradesh,21,36.4
19-May-20,India_Andhra Pradesh,23,31
20-May-20,India_Andhra Pradesh,23,38.6
21-May-20,India_Andhra Pradesh,22,33
22-May-20,India_Andhra Pradesh,23,34
23-May-20,India_Andhra Pradesh,22,36
24-May-20,India_Andhra Pradesh,23,34
25-May-20,India_Andhra Pradesh,22,34
26-May-20,India_Andhra Pradesh,22,34.6
27-May-20,India_Andhra Pradesh,22,41.8
28-May-20,India_Andhra Pradesh,21,35.6
29-May-20,India_Andhra Pradesh,21,33
30-May-20,India_Andhra Pradesh,21,31
31-May-20,India_Andhra Pradesh,22,32
01-Jun-20,India_Andhra Pradesh,23,31
02-Jun-20,India_Andhra Pradesh,22,29.2
03-Jun-20,India_Andhra Pradesh,22,38.4
04-Jun-20,India_Andhra Pradesh,22,30.5
05-Jun-20,India_Andhra Pradesh,22,30.8
06-Jun-20,India_Andhra Pradesh,21,31
07-Jun-20,India_Andhra Pradesh,21,31.6
08-Jun-20,India_Andhra Pradesh,22,30
09-Jun-20,India_Andhra Pradesh,22,33.3
10-Jun-20,India_Andhra Pradesh,22,30.8
11-Jun-20,India_Andhra Pradesh,21,28
12-Jun-20,India_Andhra Pradesh,21,28
13-Jun-20,India_Andhra Pradesh,21,28.9
14-Jun-20,India_Andhra Pradesh,21,29
15-Jun-20,India_Andhra Pradesh,22,30.8
16-Jun-20,India_Andhra Pradesh,22,30.3
17-Jun-20,India_Andhra Pradesh,22,28
14-Mar-20,India_Arunachal Pradesh,16.6,28
15-Mar-20,India_Arunachal Pradesh,19.8,28
16-Mar-20,India_Arunachal Pradesh,17.6,32
17-Mar-20,India_Arunachal Pradesh,16.4,30.6
18-Mar-20,India_Arunachal Pradesh,17.7,30.6
19-Mar-20,India_Arunachal Pradesh,17.4,27.2
20-Mar-20,India_Arunachal Pradesh,17.6,28.2
21-Mar-20,India_Arunachal Pradesh,17.5,26.6
22-Mar-20,India_Arunachal Pradesh,17,29.4
23-Mar-20,India_Arunachal Pradesh,18.3,28
24-Mar-20,India_Arunachal Pradesh,17.6,31.2
25-Mar-20,India_Arunachal Pradesh,17.4,32.8
26-Mar-20,India_Arunachal Pradesh,19.4,32
27-Mar-20,India_Arunachal Pradesh,18.4,32
28-Mar-20,India_Arunachal Pradesh,21.6,25.4
29-Mar-20,India_Arunachal Pradesh,20.2,32
30-Mar-20,India_Arunachal Pradesh,19.1,33.4
31-Mar-20,India_Arunachal Pradesh,17.4,31
01-Apr-20,India_Arunachal Pradesh,20,32
02-Apr-20,India_Arunachal Pradesh,19.6,25
03-Apr-20,India_Arunachal Pradesh,18,29
04-Apr-20,India_Arunachal Pradesh,18.2,29
05-Apr-20,India_Arunachal Pradesh,16.4,31
06-Apr-20,India_Arunachal Pradesh,17,31.2
07-Apr-20,India_Arunachal Pradesh,19,23.6
08-Apr-20,India_Arunachal Pradesh,17.4,28
09-Apr-20,India_Arunachal Pradesh,18.8,28.6
10-Apr-20,India_Arunachal Pradesh,17.6,25
11-Apr-20,India_Arunachal Pradesh,18.4,31
12-Apr-20,India_Arunachal Pradesh,18.4,30
13-Apr-20,India_Arunachal Pradesh,17,33.8
14-Apr-20,India_Arunachal Pradesh,18.4,34.8
15-Apr-20,India_Arunachal Pradesh,20.4,36
16-Apr-20,India_Arunachal Pradesh,20.2,30.6
17-Apr-20,India_Arunachal Pradesh,19.6,32.6
18-Apr-20,India_Arunachal Pradesh,20.4,27
19-Apr-20,India_Arunachal Pradesh,18.7,24.6
20-Apr-20,India_Arunachal Pradesh,18.9,27
21-Apr-20,India_Arunachal Pradesh,19.1,30
22-Apr-20,India_Arunachal Pradesh,18.6,27
23-Apr-20,India_Arunachal Pradesh,17.4,26
24-Apr-20,India_Arunachal Pradesh,17.9,23
25-Apr-20,India_Arunachal Pradesh,15.9,26
26-Apr-20,India_Arunachal Pradesh,18.2,32
27-Apr-20,India_Arunachal Pradesh,20.3,35
28-Apr-20,India_Arunachal Pradesh,19.9,33.2
29-Apr-20,India_Arunachal Pradesh,19.8,27.4
30-Apr-20,India_Arunachal Pradesh,19,30
01-May-20,India_Arunachal Pradesh,20.5,33.6
02-May-20,India_Arunachal Pradesh,21.3,33.2
03-May-20,India_Arunachal Pradesh,21.4,29.8
04-May-20,India_Arunachal Pradesh,21.2,34
05-May-20,India_Arunachal Pradesh,21.6,28.8
06-May-20,India_Arunachal Pradesh,21.4,28.6
07-May-20,India_Arunachal Pradesh,19.9,31.4
08-May-20,India_Arunachal Pradesh,20,27
09-May-20,India_Arunachal Pradesh,19.2,32.4
10-May-20,India_Arunachal Pradesh,21.1,34
11-May-20,India_Arunachal Pradesh,22,35
12-May-20,India_Arunachal Pradesh,20.9,32
13-May-20,India_Arunachal Pradesh,20.1,27
14-May-20,India_Arunachal Pradesh,20.2,27
15-May-20,India_Arunachal Pradesh,20,31.6
16-May-20,India_Arunachal Pradesh,21.8,24
17-May-20,India_Arunachal Pradesh,21,29
18-May-20,India_Arunachal Pradesh,22.6,32.2
19-May-20,India_Arunachal Pradesh,23.1,34
20-May-20,India_Arunachal Pradesh,25.4,29.6
21-May-20,India_Arunachal Pradesh,22.2,24.9
22-May-20,India_Arunachal Pradesh,22.4,34.4
23-May-20,India_Arunachal Pradesh,21.2,27
24-May-20,India_Arunachal Pradesh,22.4,26
25-May-20,India_Arunachal Pradesh,21.6,26
26-May-20,India_Arunachal Pradesh,19.3,23
27-May-20,India_Arunachal Pradesh,19.3,25
28-May-20,India_Arunachal Pradesh,19.5,32
29-May-20,India_Arunachal Pradesh,20.7,33.4
30-May-20,India_Arunachal Pradesh,21.6,29.4
31-May-20,India_Arunachal Pradesh,21.2,33.6
01-Jun-20,India_Arunachal Pradesh,21.5,29.4
02-Jun-20,India_Arunachal Pradesh,21.3,30
03-Jun-20,India_Arunachal Pradesh,21.4,25.4
04-Jun-20,India_Arunachal Pradesh,21,23
05-Jun-20,India_Arunachal Pradesh,21.5,23
06-Jun-20,India_Arunachal Pradesh,22,24
07-Jun-20,India_Arunachal Pradesh,22,27.6
08-Jun-20,India_Arunachal Pradesh,22.6,30.8
09-Jun-20,India_Arunachal Pradesh,23.6,35.8
10-Jun-20,India_Arunachal Pradesh,24.7,36
11-Jun-20,India_Arunachal Pradesh,24.4,33
12-Jun-20,India_Arunachal Pradesh,24.1,29
13-Jun-20,India_Arunachal Pradesh,24.3,28
14-Jun-20,India_Arunachal Pradesh,23.8,31.6
15-Jun-20,India_Arunachal Pradesh,24.3,33
16-Jun-20,India_Arunachal Pradesh,24,29
17-Jun-20,India_Arunachal Pradesh,24.3,29.4
14-Mar-20,India_Assam,22,31
15-Mar-20,India_Assam,21,28
16-Mar-20,India_Assam,20,32
17-Mar-20,India_Assam,18,31
18-Mar-20,India_Assam,17,31
19-Mar-20,India_Assam,19,31
20-Mar-20,India_Assam,19,32
21-Mar-20,India_Assam,18,30
22-Mar-20,India_Assam,19,25
23-Mar-20,India_Assam,18,30
24-Mar-20,India_Assam,19,32
25-Mar-20,India_Assam,20,33
26-Mar-20,India_Assam,22,33
27-Mar-20,India_Assam,22,34
28-Mar-20,India_Assam,23,36
29-Mar-20,India_Assam,22.6,35
30-Mar-20,India_Assam,20.2,35
31-Mar-20,India_Assam,19,34
01-Apr-20,India_Assam,20,34
02-Apr-20,India_Assam,20,36
03-Apr-20,India_Assam,21.3,34
04-Apr-20,India_Assam,21,35
05-Apr-20,India_Assam,19,35
06-Apr-20,India_Assam,19,34
07-Apr-20,India_Assam,19.9,33
08-Apr-20,India_Assam,20.5,34
09-Apr-20,India_Assam,19,35
10-Apr-20,India_Assam,19,29
11-Apr-20,India_Assam,21,29
12-Apr-20,India_Assam,21,33
13-Apr-20,India_Assam,20,34
14-Apr-20,India_Assam,22,36
15-Apr-20,India_Assam,21,34.8
16-Apr-20,India_Assam,20.4,33
17-Apr-20,India_Assam,21,27
18-Apr-20,India_Assam,19,26
19-Apr-20,India_Assam,20.4,30
20-Apr-20,India_Assam,20.9,31.5
21-Apr-20,India_Assam,20,28
22-Apr-20,India_Assam,20,27
23-Apr-20,India_Assam,19.9,29
24-Apr-20,India_Assam,20,26
25-Apr-20,India_Assam,18.5,26
26-Apr-20,India_Assam,21.1,30
27-Apr-20,India_Assam,22.7,32
28-Apr-20,India_Assam,19,29.2
29-Apr-20,India_Assam,21.9,30
30-Apr-20,India_Assam,21.9,32
01-May-20,India_Assam,22.5,32
02-May-20,India_Assam,24,33
03-May-20,India_Assam,23,32
04-May-20,India_Assam,21,34
05-May-20,India_Assam,24,33
06-May-20,India_Assam,23.8,31
07-May-20,India_Assam,22,32
08-May-20,India_Assam,22,32
09-May-20,India_Assam,21.6,33
10-May-20,India_Assam,22.8,35
11-May-20,India_Assam,21,34.2
12-May-20,India_Assam,24,34
13-May-20,India_Assam,23.5,30.1
14-May-20,India_Assam,22.2,28
15-May-20,India_Assam,22.2,29
16-May-20,India_Assam,24.5,31
17-May-20,India_Assam,23,31
18-May-20,India_Assam,25,33
19-May-20,India_Assam,24,33.8
20-May-20,India_Assam,26,31
21-May-20,India_Assam,23.9,36.1
22-May-20,India_Assam,23.3,34.4
23-May-20,India_Assam,23.6,28
24-May-20,India_Assam,23.8,29
25-May-20,India_Assam,23.9,29
26-May-20,India_Assam,22,30
27-May-20,India_Assam,22,29
28-May-20,India_Assam,22.5,31
29-May-20,India_Assam,22.1,32
30-May-20,India_Assam,23,32
31-May-20,India_Assam,23.6,32
01-Jun-20,India_Assam,23.4,32
02-Jun-20,India_Assam,23.5,33
03-Jun-20,India_Assam,25.2,31
04-Jun-20,India_Assam,24.4,32
05-Jun-20,India_Assam,23.5,31
06-Jun-20,India_Assam,24,30
07-Jun-20,India_Assam,23.6,34
08-Jun-20,India_Assam,24.1,34
09-Jun-20,India_Assam,26.3,36
10-Jun-20,India_Assam,26.6,33
11-Jun-20,India_Assam,26.1,34
12-Jun-20,India_Assam,25.2,32
13-Jun-20,India_Assam,26.1,33
14-Jun-20,India_Assam,25.1,34
15-Jun-20,India_Assam,26,34
16-Jun-20,India_Assam,25.6,34
17-Jun-20,India_Assam,26.2,33
14-Mar-20,India_Bihar,18.9,21.9
15-Mar-20,India_Bihar,17.2,27.6
16-Mar-20,India_Bihar,16.8,29.2
17-Mar-20,India_Bihar,15.2,28.6
18-Mar-20,India_Bihar,15.6,29
19-Mar-20,India_Bihar,16,30.2
20-Mar-20,India_Bihar,17,29.4
21-Mar-20,India_Bihar,17.4,31
22-Mar-20,India_Bihar,18.6,25.4
23-Mar-20,India_Bihar,18.8,28.6
24-Mar-20,India_Bihar,17.8,30.4
25-Mar-20,India_Bihar,18.6,31
26-Mar-20,India_Bihar,21,32.6
27-Mar-20,India_Bihar,20.4,32.6
28-Mar-20,India_Bihar,20,32.2
29-Mar-20,India_Bihar,19.2,32.6
30-Mar-20,India_Bihar,18.2,32.4
31-Mar-20,India_Bihar,15.8,33
01-Apr-20,India_Bihar,18,33.8
02-Apr-20,India_Bihar,20.8,34.4
03-Apr-20,India_Bihar,20,34
04-Apr-20,India_Bihar,18,33.2
05-Apr-20,India_Bihar,16.8,34
06-Apr-20,India_Bihar,16.6,34.6
07-Apr-20,India_Bihar,19,35.2
08-Apr-20,India_Bihar,20.4,34.8
09-Apr-20,India_Bihar,20,34.8
10-Apr-20,India_Bihar,20.8,34
11-Apr-20,India_Bihar,21.2,35
12-Apr-20,India_Bihar,21.6,32
13-Apr-20,India_Bihar,22.6,34
14-Apr-20,India_Bihar,23.4,34.6
15-Apr-20,India_Bihar,20.8,28.5
16-Apr-20,India_Bihar,20,30.8
17-Apr-20,India_Bihar,23,29.4
18-Apr-20,India_Bihar,20,30.6
19-Apr-20,India_Bihar,23.2,31.6
20-Apr-20,India_Bihar,20.2,30.2
21-Apr-20,India_Bihar,20.4,24.9
22-Apr-20,India_Bihar,19.2,28.6
23-Apr-20,India_Bihar,20.5,30.4
24-Apr-20,India_Bihar,18.8,27.6
25-Apr-20,India_Bihar,19.6,26
26-Apr-20,India_Bihar,20.6,28.6
27-Apr-20,India_Bihar,21.8,31.8
28-Apr-20,India_Bihar,21.2,26
29-Apr-20,India_Bihar,19.6,29.6
30-Apr-20,India_Bihar,22.6,31.6
01-May-20,India_Bihar,22.5,31.4
02-May-20,India_Bihar,21,29.2
03-May-20,India_Bihar,21,31.6
04-May-20,India_Bihar,23.6,32.6
05-May-20,India_Bihar,22,29.2
06-May-20,India_Bihar,21.4,30
07-May-20,India_Bihar,20.5,32.2
08-May-20,India_Bihar,19,31
09-May-20,India_Bihar,19.6,33
10-May-20,India_Bihar,24.2,34.8
11-May-20,India_Bihar,23.8,31.8
12-May-20,India_Bihar,23.6,34.2
13-May-20,India_Bihar,24.4,35.8
14-May-20,India_Bihar,25,32.8
15-May-20,India_Bihar,24.2,33.2
16-May-20,India_Bihar,24.6,34
17-May-20,India_Bihar,24.2,34.2
18-May-20,India_Bihar,25.6,35
19-May-20,India_Bihar,26.8,32
20-May-20,India_Bihar,23.7,30
21-May-20,India_Bihar,22,26
22-May-20,India_Bihar,22.4,28.2
23-May-20,India_Bihar,21.9,31.8
24-May-20,India_Bihar,26.8,34.6
25-May-20,India_Bihar,24.6,34
26-May-20,India_Bihar,25.4,35.6
27-May-20,India_Bihar,22.4,27.4
28-May-20,India_Bihar,22.2,32
29-May-20,India_Bihar,23.6,31.6
30-May-20,India_Bihar,24,33.2
31-May-20,India_Bihar,23.6,31.8
01-Jun-20,India_Bihar,24.4,32.4
02-Jun-20,India_Bihar,24.8,34.6
03-Jun-20,India_Bihar,27.2,34.2
04-Jun-20,India_Bihar,26,34.2
05-Jun-20,India_Bihar,23.5,27.8
06-Jun-20,India_Bihar,23,31
07-Jun-20,India_Bihar,25.6,34.8
08-Jun-20,India_Bihar,27,35.6
09-Jun-20,India_Bihar,25.8,34.2
10-Jun-20,India_Bihar,28.2,36.6
11-Jun-20,India_Bihar,28.4,35.2
12-Jun-20,India_Bihar,26.5,33.6
13-Jun-20,India_Bihar,25.6,29.8
14-Jun-20,India_Bihar,26.3,30.6
15-Jun-20,India_Bihar,25.6,33.6
16-Jun-20,India_Bihar,26,32
17-Jun-20,India_Bihar,26.4,33
14-Mar-20,India_Chandigarh,11,25.3
15-Mar-20,India_Chandigarh,10.4,24.5
16-Mar-20,India_Chandigarh,11.2,25.2
17-Mar-20,India_Chandigarh,14.5,26.4
18-Mar-20,India_Chandigarh,14.2,26.7
19-Mar-20,India_Chandigarh,17.1,27.4
20-Mar-20,India_Chandigarh,14.6,28.5
21-Mar-20,India_Chandigarh,15,28.8
22-Mar-20,India_Chandigarh,14.1,28.8
23-Mar-20,India_Chandigarh,14.6,29.4
24-Mar-20,India_Chandigarh,18.4,29.4
25-Mar-20,India_Chandigarh,16.7,29.4
26-Mar-20,India_Chandigarh,17.5,29.4
27-Mar-20,India_Chandigarh,16.8,28
28-Mar-20,India_Chandigarh,15.2,27.2
29-Mar-20,India_Chandigarh,15.8,28
30-Mar-20,India_Chandigarh,15,28.3
31-Mar-20,India_Chandigarh,15.6,28.3
01-Apr-20,India_Chandigarh,15.2,29.7
02-Apr-20,India_Chandigarh,15.9,29.7
03-Apr-20,India_Chandigarh,13.6,29
04-Apr-20,India_Chandigarh,14.3,30
05-Apr-20,India_Chandigarh,15.3,30.8
06-Apr-20,India_Chandigarh,16.3,32
07-Apr-20,India_Chandigarh,17.3,32
08-Apr-20,India_Chandigarh,17.5,30.7
09-Apr-20,India_Chandigarh,15.1,32
10-Apr-20,India_Chandigarh,16.8,34
11-Apr-20,India_Chandigarh,17.4,34.8
12-Apr-20,India_Chandigarh,20,34.8
13-Apr-20,India_Chandigarh,19.1,36
14-Apr-20,India_Chandigarh,20.6,37.4
15-Apr-20,India_Chandigarh,23.8,37.9
16-Apr-20,India_Chandigarh,22,37.9
17-Apr-20,India_Chandigarh,21.3,36.4
18-Apr-20,India_Chandigarh,17.8,34.6
19-Apr-20,India_Chandigarh,19.6,34.6
20-Apr-20,India_Chandigarh,18.1,33.4
21-Apr-20,India_Chandigarh,15.8,31.1
22-Apr-20,India_Chandigarh,17,33
23-Apr-20,India_Chandigarh,20.1,34.7
24-Apr-20,India_Chandigarh,20.3,35.1
25-Apr-20,India_Chandigarh,22.4,35.1
26-Apr-20,India_Chandigarh,21.8,35.1
27-Apr-20,India_Chandigarh,18.7,29.7
28-Apr-20,India_Chandigarh,18.7,33.5
29-Apr-20,India_Chandigarh,21.2,34.5
30-Apr-20,India_Chandigarh,24.7,35.8
01-May-20,India_Chandigarh,22.6,36.5
02-May-20,India_Chandigarh,25.2,36.5
03-May-20,India_Chandigarh,20.2,34.7
04-May-20,India_Chandigarh,19.6,34.7
05-May-20,India_Chandigarh,21.6,35.5
06-May-20,India_Chandigarh,23.5,35.5
07-May-20,India_Chandigarh,20,35
08-May-20,India_Chandigarh,19.6,36.5
09-May-20,India_Chandigarh,22.2,36.5
10-May-20,India_Chandigarh,21.7,36.1
11-May-20,India_Chandigarh,21.2,33.7
12-May-20,India_Chandigarh,22.5,34
13-May-20,India_Chandigarh,22.8,34
14-May-20,India_Chandigarh,20.8,31.3
15-May-20,India_Chandigarh,21.6,33.8
16-May-20,India_Chandigarh,22,34.7
17-May-20,India_Chandigarh,21.7,35
18-May-20,India_Chandigarh,23.1,35.7
19-May-20,India_Chandigarh,21.2,34.8
20-May-20,India_Chandigarh,19.8,38.3
21-May-20,India_Chandigarh,21.8,39.7
22-May-20,India_Chandigarh,22.1,41.9
23-May-20,India_Chandigarh,25.6,41.9
24-May-20,India_Chandigarh,25.7,41.7
25-May-20,India_Chandigarh,24.6,42
26-May-20,India_Chandigarh,25.2,43.1
27-May-20,India_Chandigarh,25.7,43.1
28-May-20,India_Chandigarh,27,42.9
29-May-20,India_Chandigarh,25.2,37.5
30-May-20,India_Chandigarh,22.4,32.8
31-May-20,India_Chandigarh,21.5,32.8
01-Jun-20,India_Chandigarh,21.1,33.8
02-Jun-20,India_Chandigarh,22.8,33.8
03-Jun-20,India_Chandigarh,21.2,35.4
04-Jun-20,India_Chandigarh,23.2,36.4
05-Jun-20,India_Chandigarh,23,36.4
06-Jun-20,India_Chandigarh,24,33.2
07-Jun-20,India_Chandigarh,21.8,32.7
08-Jun-20,India_Chandigarh,23.8,35.7
09-Jun-20,India_Chandigarh,25.9,37.6
10-Jun-20,India_Chandigarh,26.2,37.9
11-Jun-20,India_Chandigarh,26,39.3
12-Jun-20,India_Chandigarh,29.8,39.6
13-Jun-20,India_Chandigarh,30.8,39.6
14-Jun-20,India_Chandigarh,25.5,38.8
15-Jun-20,India_Chandigarh,29.6,40
16-Jun-20,India_Chandigarh,22,32
